Spin,Symbols,Reel1,Payout,Win
4815,Lemon-Cherry-Bell,Lemon,0,0
4816,Cherry-Cherry-Lemon,Cherry,0,0
4817,Cherry-Cherry-Bell,Cherry,0,0
4818,Cherry-Cherry-Lemon,Cherry,0,0
4819,Cherry-Cherry-Bar,Cherry,0,0
4820,Cherry-Lemon-Bell,Cherry,0,0
4821,Cherry-Bell-Cherry,Cherry,0,0
4822,Lemon-Cherry-Bell,Lemon,0,0
4823,Bar-Cherry-Cherry,Bar,0,0
4824,Bell-Lemon-Bell,Bell,0,0
4825,Cherry-Cherry-Bell,Cherry,0,0
4826,Cherry-Bar-Cherry,Cherry,0,0
4827,Cherry-Lemon-Lemon,Cherry,0,0
4828,Lemon-Bell-Lemon,Lemon,0,0
4829,Lemon-Lemon-Bar,Lemon,0,0
4830,Cherry-Lemon-Cherry,Cherry,0,0
4831,Bell-Lemon-Cherry,Bell,0,0
4832,Cherry-Lemon-Cherry,Cherry,0,0
4833,Lemon-Cherry-Lemon,Lemon,0,0
4834,Cherry-Cherry-Cherry,Cherry,2,1
4835,Bell-Lemon-Cherry,Bell,0,0
4836,Cherry-Lemon-Bell,Cherry,0,0
4837,Lemon-Bar-Cherry,Lemon,0,0
4838,Bar-Cherry-Bar,Bar,0,0
4839,Lemon-Bell-Cherry,Lemon,0,0
4840,Bell-Lemon-Bell,Bell,0,0
4841,Cherry-Cherry-Cherry,Cherry,2,1
4842,Lemon-Cherry-Lemon,Lemon,0,0
4843,Cherry-Lemon-Lemon,Cherry,0,0
4844,Lemon-Lemon-Cherry,Lemon,0,0
4845,Cherry-Bell-Lemon,Cherry,0,0
4846,Cherry-Lemon-Cherry,Cherry,0,0
4847,Lemon-Bell-Cherry,Lemon,0,0
4848,Bar-Cherry-Lemon,Bar,0,0
4849,Lemon-Cherry-Lemon,Lemon,0,0
4850,Bell-Cherry-Cherry,Bell,0,0
4851,Cherry-Bar-Bar,Cherry,0,0
4852,Lemon-Lemon-Lemon,Lemon,4,1
4853,Lemon-Cherry-Cherry,Lemon,0,0
4854,Lemon-Cherry-Bell,Lemon,0,0
4855,Lemon-Seven-Cherry,Lemon,0,0
4856,Lemon-Cherry-Cherry,Lemon,0,0
4857,Bar-Bell-Cherry,Bar,0,0
4858,Cherry-Bell-Bell,Cherry,0,0
4859,Seven-Bell-Seven,Seven,0,0
4860,Cherry-Cherry-Cherry,Cherry,2,1
4861,Lemon-Cherry-Bar,Lemon,0,0
4862,Cherry-Bell-Bar,Cherry,0,0
4863,Bell-Lemon-Bell,Bell,0,0
4864,Cherry-Cherry-Lemon,Cherry,0,0
4865,Lemon-Lemon-Lemon,Lemon,4,1
4866,Lemon-Lemon-Cherry,Lemon,0,0
4867,Cherry-Lemon-Lemon,Cherry,0,0
4868,Cherry-Lemon-Cherry,Cherry,0,0
4869,Lemon-Cherry-Cherry,Lemon,0,0
4870,Bell-Bell-Bar,Bell,0,0
4871,Lemon-Bar-Lemon,Lemon,0,0
4872,Cherry-Bell-Cherry,Cherry,0,0
4873,Lemon-Bell-Bell,Lemon,0,0
4874,Lemon-Lemon-Lemon,Lemon,4,1
4875,Bar-Bell-Cherry,Bar,0,0
4876,Cherry-Lemon-Lemon,Cherry,0,0
4877,Bar-Bar-Lemon,Bar,0,0
4878,Cherry-Lemon-Lemon,Cherry,0,0
4879,Lemon-Cherry-Bar,Lemon,0,0
4880,Lemon-Cherry-Cherry,Lemon,0,0
4881,Lemon-Bell-Lemon,Lemon,0,0
4882,Bar-Bell-Cherry,Bar,0,0
4883,Lemon-Bell-Lemon,Lemon,0,0
4884,Seven-Bar-Cherry,Seven,0,0
4885,Lemon-Cherry-Cherry,Lemon,0,0
4886,Bar-Cherry-Bell,Bar,0,0
4887,Bell-Bell-Lemon,Bell,0,0
4888,Lemon-Cherry-Lemon,Lemon,0,0
4889,Bar-Cherry-Lemon,Bar,0,0
4890,Lemon-Bell-Cherry,Lemon,0,0
4891,Cherry-Cherry-Cherry,Cherry,2,1
4892,Seven-Cherry-Lemon,Seven,0,0
4893,Cherry-Lemon-Cherry,Cherry,0,0
4894,Bell-Lemon-Lemon,Bell,0,0
4895,Cherry-Lemon-Cherry,Cherry,0,0
4896,Cherry-Bell-Lemon,Cherry,0,0
4897,Cherry-Lemon-Cherry,Cherry,0,0
4898,Bell-Cherry-Bar,Bell,0,0
4899,Cherry-Cherry-Cherry,Cherry,2,1
4900,Cherry-Cherry-Cherry,Cherry,2,1
4901,Cherry-Cherry-Cherry,Cherry,2,1
4902,Cherry-Bar-Cherry,Cherry,0,0
4903,Cherry-Lemon-Bell,Cherry,0,0
4904,Cherry-Lemon-Bell,Cherry,0,0
4905,Seven-Seven-Cherry,Seven,0,0
4906,Lemon-Cherry-Lemon,Lemon,0,0
4907,Cherry-Lemon-Bell,Cherry,0,0
4908,Cherry-Cherry-Cherry,Cherry,2,1
4909,Cherry-Cherry-Lemon,Cherry,0,0
4910,Cherry-Lemon-Lemon,Cherry,0,0
4911,Bell-Bell-Lemon,Bell,0,0
4912,Cherry-Lemon-Lemon,Cherry,0,0
4913,Cherry-Lemon-Cherry,Cherry,0,0
4914,Cherry-Cherry-Cherry,Cherry,2,1
4915,Lemon-Lemon-Lemon,Lemon,4,1
4916,Bar-Lemon-Bell,Bar,0,0
4917,Bell-Cherry-Cherry,Bell,0,0
4918,Cherry-Cherry-Cherry,Cherry,2,1
4919,Bar-Cherry-Cherry,Bar,0,0
4920,Bar-Bar-Cherry,Bar,0,0
4921,Lemon-Lemon-Bell,Lemon,0,0
4922,Cherry-Lemon-Cherry,Cherry,0,0
4923,Cherry-Cherry-Cherry,Cherry,2,1
4924,Seven-Lemon-Lemon,Seven,0,0
4925,Bar-Cherry-Cherry,Bar,0,0
4926,Bar-Lemon-Lemon,Bar,0,0
4927,Lemon-Cherry-Cherry,Lemon,0,0
4928,Cherry-Cherry-Seven,Cherry,0,0
4929,Lemon-Cherry-Lemon,Lemon,0,0
4930,Lemon-Cherry-Cherry,Lemon,0,0
4931,Cherry-Lemon-Cherry,Cherry,0,0
4932,Bar-Bell-Lemon,Bar,0,0
4933,Cherry-Cherry-Cherry,Cherry,2,1
4934,Bell-Cherry-Bar,Bell,0,0
4935,Lemon-Cherry-Cherry,Lemon,0,0
4936,Lemon-Cherry-Seven,Lemon,0,0
4937,Lemon-Bell-Lemon,Lemon,0,0
4938,Cherry-Cherry-Cherry,Cherry,2,1
4939,Cherry-Bar-Cherry,Cherry,0,0
4940,Lemon-Cherry-Cherry,Lemon,0,0
4941,Lemon-Lemon-Lemon,Lemon,4,1
4942,Lemon-Lemon-Cherry,Lemon,0,0
4943,Lemon-Cherry-Bell,Lemon,0,0
4944,Lemon-Cherry-Cherry,Lemon,0,0
4945,Lemon-Cherry-Cherry,Lemon,0,0
4946,Lemon-Lemon-Bell,Lemon,0,0
4947,Cherry-Lemon-Bell,Cherry,0,0
4948,Bell-Seven-Lemon,Bell,0,0
4949,Cherry-Bell-Cherry,Cherry,0,0
4950,Cherry-Lemon-Bar,Cherry,0,0
4951,Lemon-Lemon-Cherry,Lemon,0,0
4952,Seven-Seven-Lemon,Seven,0,0
4953,Lemon-Lemon-Cherry,Lemon,0,0
4954,Lemon-Bell-Cherry,Lemon,0,0
4955,Bell-Bell-Bell,Bell,10,1
4956,Cherry-Cherry-Cherry,Cherry,2,1
4957,Lemon-Bell-Seven,Lemon,0,0
4958,Lemon-Cherry-Cherry,Lemon,0,0
4959,Bell-Lemon-Cherry,Bell,0,0
4960,Lemon-Lemon-Lemon,Lemon,4,1
4961,Cherry-Lemon-Lemon,Cherry,0,0
4962,Bell-Cherry-Cherry,Bell,0,0
4963,Bar-Seven-Bell,Bar,0,0
4964,Cherry-Seven-Bell,Cherry,0,0
4965,Bell-Cherry-Lemon,Bell,0,0
4966,Lemon-Cherry-Bell,Lemon,0,0
4967,Seven-Lemon-Bar,Seven,0,0
4968,Bell-Cherry-Lemon,Bell,0,0
4969,Lemon-Lemon-Cherry,Lemon,0,0
4970,Bell-Cherry-Cherry,Bell,0,0
4971,Lemon-Cherry-Lemon,Lemon,0,0
4972,Cherry-Bar-Cherry,Cherry,0,0
4973,Cherry-Cherry-Bell,Cherry,0,0
4974,Cherry-Cherry-Cherry,Cherry,2,1
4975,Lemon-Lemon-Seven,Lemon,0,0
4976,Cherry-Cherry-Bell,Cherry,0,0
4977,Cherry-Bell-Lemon,Cherry,0,0
4978,Cherry-Cherry-Cherry,Cherry,2,1
4979,Lemon-Cherry-Lemon,Lemon,0,0
4980,Bell-Bar-Cherry,Bell,0,0
4981,Lemon-Bar-Bell,Lemon,0,0
4982,Cherry-Lemon-Cherry,Cherry,0,0
4983,Lemon-Bell-Lemon,Lemon,0,0
4984,Lemon-Cherry-Cherry,Lemon,0,0
4985,Cherry-Cherry-Lemon,Cherry,0,0
4986,Bar-Cherry-Lemon,Bar,0,0
4987,Lemon-Cherry-Cherry,Lemon,0,0
4988,Cherry-Lemon-Cherry,Cherry,0,0
4989,Seven-Bell-Lemon,Seven,0,0
4990,Lemon-Cherry-Lemon,Lemon,0,0
4991,Cherry-Cherry-Lemon,Cherry,0,0
4992,Cherry-Lemon-Cherry,Cherry,0,0
4993,Lemon-Lemon-Bar,Lemon,0,0
4994,Cherry-Cherry-Lemon,Cherry,0,0
4995,Bell-Lemon-Lemon,Bell,0,0
4996,Cherry-Cherry-Bell,Cherry,0,0
4997,Cherry-Bell-Cherry,Cherry,0,0
4998,Lemon-Cherry-Lemon,Lemon,0,0
4999,Bell-Lemon-Lemon,Bell,0,0
5000,Bar-Lemon-Cherry,Bar,0,0
5001,Bell-Lemon-Lemon,Bell,0,0
5002,Cherry-Cherry-Bell,Cherry,0,0
5003,Bar-Cherry-Bar,Bar,0,0
5004,Seven-Lemon-Cherry,Seven,0,0
5005,Lemon-Bar-Lemon,Lemon,0,0
5006,Lemon-Lemon-Cherry,Lemon,0,0
5007,Lemon-Bell-Lemon,Lemon,0,0
5008,Lemon-Cherry-Bar,Lemon,0,0
5009,Seven-Cherry-Lemon,Seven,0,0
5010,Cherry-Cherry-Cherry,Cherry,2,1
5011,Lemon-Cherry-Lemon,Lemon,0,0
5012,Bell-Bar-Cherry,Bell,0,0
5013,Lemon-Cherry-Lemon,Lemon,0,0
5014,Cherry-Bell-Lemon,Cherry,0,0
5015,Bar-Lemon-Seven,Bar,0,0
5016,Cherry-Bell-Lemon,Cherry,0,0
5017,Cherry-Cherry-Bell,Cherry,0,0
5018,Lemon-Lemon-Cherry,Lemon,0,0
5019,Cherry-Lemon-Bar,Cherry,0,0
5020,Cherry-Cherry-Cherry,Cherry,2,1
5021,Lemon-Cherry-Cherry,Lemon,0,0
5022,Lemon-Cherry-Bell,Lemon,0,0
5023,Lemon-Lemon-Cherry,Lemon,0,0
5024,Lemon-Lemon-Cherry,Lemon,0,0
5025,Lemon-Lemon-Cherry,Lemon,0,0
5026,Cherry-Cherry-Lemon,Cherry,0,0
5027,Lemon-Cherry-Cherry,Lemon,0,0
5028,Lemon-Cherry-Lemon,Lemon,0,0
5029,Lemon-Lemon-Cherry,Lemon,0,0
5030,Cherry-Cherry-Cherry,Cherry,2,1
5031,Bell-Cherry-Bar,Bell,0,0
5032,Bell-Cherry-Lemon,Bell,0,0
5033,Lemon-Bell-Bell,Lemon,0,0
5034,Lemon-Bell-Bell,Lemon,0,0
5035,Bar-Cherry-Lemon,Bar,0,0
5036,Lemon-Lemon-Cherry,Lemon,0,0
5037,Seven-Bell-Bell,Seven,0,0
5038,Bell-Lemon-Bar,Bell,0,0
5039,Bar-Cherry-Lemon,Bar,0,0
5040,Lemon-Cherry-Lemon,Lemon,0,0
5041,Lemon-Cherry-Lemon,Lemon,0,0
5042,Lemon-Lemon-Cherry,Lemon,0,0
5043,Lemon-Cherry-Lemon,Lemon,0,0
5044,Bell-Cherry-Cherry,Bell,0,0
5045,Bell-Cherry-Lemon,Bell,0,0
5046,Cherry-Cherry-Bell,Cherry,0,0
5047,Lemon-Cherry-Bell,Lemon,0,0
5048,Bell-Cherry-Lemon,Bell,0,0
5049,Cherry-Cherry-Bar,Cherry,0,0
5050,Lemon-Cherry-Cherry,Lemon,0,0
5051,Cherry-Lemon-Cherry,Cherry,0,0
5052,Cherry-Lemon-Cherry,Cherry,0,0
5053,Bell-Cherry-Lemon,Bell,0,0
5054,Cherry-Lemon-Lemon,Cherry,0,0
5055,Bar-Cherry-Lemon,Bar,0,0
5056,Cherry-Lemon-Seven,Cherry,0,0
5057,Bell-Cherry-Cherry,Bell,0,0
5058,Lemon-Lemon-Lemon,Lemon,4,1
5059,Lemon-Cherry-Bar,Lemon,0,0
5060,Bar-Cherry-Lemon,Bar,0,0
5061,Bell-Cherry-Cherry,Bell,0,0
5062,Lemon-Lemon-Lemon,Lemon,4,1
5063,Seven-Cherry-Bar,Seven,0,0
5064,Cherry-Cherry-Lemon,Cherry,0,0
5065,Bell-Bell-Cherry,Bell,0,0
5066,Cherry-Cherry-Cherry,Cherry,2,1
5067,Lemon-Cherry-Bar,Lemon,0,0
5068,Lemon-Cherry-Lemon,Lemon,0,0
5069,Cherry-Cherry-Cherry,Cherry,2,1
5070,Bell-Cherry-Lemon,Bell,0,0
5071,Seven-Lemon-Lemon,Seven,0,0
5072,Cherry-Cherry-Cherry,Cherry,2,1
5073,Lemon-Lemon-Cherry,Lemon,0,0
5074,Lemon-Cherry-Lemon,Lemon,0,0
5075,Lemon-Cherry-Cherry,Lemon,0,0
5076,Cherry-Bell-Lemon,Cherry,0,0
5077,Bell-Cherry-Cherry,Bell,0,0
5078,Bell-Cherry-Cherry,Bell,0,0
5079,Bell-Lemon-Cherry,Bell,0,0
5080,Lemon-Cherry-Cherry,Lemon,0,0
5081,Cherry-Cherry-Cherry,Cherry,2,1
5082,Cherry-Lemon-Cherry,Cherry,0,0
5083,Cherry-Cherry-Lemon,Cherry,0,0
5084,Bar-Bell-Cherry,Bar,0,0
5085,Lemon-Lemon-Lemon,Lemon,4,1
5086,Cherry-Cherry-Lemon,Cherry,0,0
5087,Bell-Lemon-Cherry,Bell,0,0
5088,Cherry-Lemon-Bell,Cherry,0,0
5089,Cherry-Cherry-Bar,Cherry,0,0
5090,Lemon-Lemon-Cherry,Lemon,0,0
5091,Cherry-Bell-Lemon,Cherry,0,0
5092,Lemon-Bar-Cherry,Lemon,0,0
5093,Cherry-Cherry-Cherry,Cherry,2,1
5094,Lemon-Bell-Cherry,Lemon,0,0
5095,Cherry-Cherry-Cherry,Cherry,2,1
5096,Bar-Cherry-Lemon,Bar,0,0
5097,Lemon-Lemon-Cherry,Lemon,0,0
5098,Lemon-Lemon-Cherry,Lemon,0,0
5099,Cherry-Cherry-Bell,Cherry,0,0
5100,Lemon-Cherry-Lemon,Lemon,0,0
5101,Bell-Cherry-Lemon,Bell,0,0
5102,Lemon-Cherry-Bell,Lemon,0,0
5103,Seven-Cherry-Cherry,Seven,0,0
5104,Lemon-Lemon-Cherry,Lemon,0,0
5105,Seven-Cherry-Cherry,Seven,0,0
5106,Cherry-Lemon-Lemon,Cherry,0,0
5107,Cherry-Lemon-Lemon,Cherry,0,0
5108,Bar-Bell-Bell,Bar,0,0
5109,Lemon-Bell-Cherry,Lemon,0,0
5110,Lemon-Lemon-Cherry,Lemon,0,0
5111,Cherry-Lemon-Lemon,Cherry,0,0
5112,Lemon-Cherry-Cherry,Lemon,0,0
5113,Cherry-Cherry-Bell,Cherry,0,0
5114,Bell-Cherry-Lemon,Bell,0,0
5115,Bell-Bar-Lemon,Bell,0,0
5116,Cherry-Bell-Bell,Cherry,0,0
5117,Bar-Cherry-Bar,Bar,0,0
5118,Lemon-Lemon-Cherry,Lemon,0,0
5119,Seven-Lemon-Cherry,Seven,0,0
5120,Cherry-Cherry-Bell,Cherry,0,0
5121,Bell-Lemon-Lemon,Bell,0,0
5122,Lemon-Cherry-Cherry,Lemon,0,0
5123,Bell-Cherry-Cherry,Bell,0,0
5124,Cherry-Seven-Bar,Cherry,0,0
5125,Cherry-Lemon-Cherry,Cherry,0,0
5126,Cherry-Cherry-Lemon,Cherry,0,0
5127,Cherry-Lemon-Bell,Cherry,0,0
5128,Cherry-Cherry-Bell,Cherry,0,0
5129,Lemon-Bar-Cherry,Lemon,0,0
5130,Cherry-Cherry-Cherry,Cherry,2,1
5131,Lemon-Bar-Seven,Lemon,0,0
5132,Cherry-Bell-Lemon,Cherry,0,0
5133,Cherry-Cherry-Cherry,Cherry,2,1
5134,Bell-Cherry-Bar,Bell,0,0
5135,Lemon-Cherry-Cherry,Lemon,0,0
5136,Cherry-Cherry-Cherry,Cherry,2,1
5137,Lemon-Lemon-Cherry,Lemon,0,0
5138,Lemon-Lemon-Cherry,Lemon,0,0
5139,Cherry-Bell-Seven,Cherry,0,0
5140,Lemon-Lemon-Bell,Lemon,0,0
5141,Bar-Bar-Cherry,Bar,0,0
5142,Cherry-Lemon-Cherry,Cherry,0,0
5143,Cherry-Bar-Lemon,Cherry,0,0
5144,Bell-Cherry-Lemon,Bell,0,0
5145,Lemon-Lemon-Cherry,Lemon,0,0
5146,Bar-Cherry-Cherry,Bar,0,0
5147,Bell-Bell-Cherry,Bell,0,0
5148,Bar-Cherry-Bell,Bar,0,0
5149,Bell-Cherry-Lemon,Bell,0,0
5150,Cherry-Cherry-Bar,Cherry,0,0
5151,Bell-Bar-Cherry,Bell,0,0
5152,Cherry-Lemon-Cherry,Cherry,0,0
5153,Cherry-Cherry-Cherry,Cherry,2,1
5154,Cherry-Lemon-Lemon,Cherry,0,0
5155,Lemon-Cherry-Cherry,Lemon,0,0
5156,Bell-Cherry-Cherry,Bell,0,0
5157,Cherry-Bar-Seven,Cherry,0,0
5158,Cherry-Cherry-Cherry,Cherry,2,1
5159,Lemon-Cherry-Cherry,Lemon,0,0
5160,Cherry-Bar-Bell,Cherry,0,0
5161,Cherry-Cherry-Cherry,Cherry,2,1
5162,Cherry-Cherry-Cherry,Cherry,2,1
5163,Cherry-Lemon-Lemon,Cherry,0,0
5164,Lemon-Cherry-Cherry,Lemon,0,0
5165,Cherry-Cherry-Cherry,Cherry,2,1
5166,Lemon-Cherry-Cherry,Lemon,0,0
5167,Cherry-Bell-Lemon,Cherry,0,0
5168,Lemon-Cherry-Lemon,Lemon,0,0
5169,Lemon-Cherry-Seven,Lemon,0,0
5170,Cherry-Cherry-Cherry,Cherry,2,1
5171,Cherry-Lemon-Seven,Cherry,0,0
5172,Lemon-Cherry-Lemon,Lemon,0,0
5173,Cherry-Lemon-Cherry,Cherry,0,0
5174,Lemon-Bell-Lemon,Lemon,0,0
5175,Cherry-Cherry-Lemon,Cherry,0,0
5176,Cherry-Cherry-Lemon,Cherry,0,0
5177,Cherry-Cherry-Cherry,Cherry,2,1
5178,Cherry-Lemon-Lemon,Cherry,0,0
5179,Bell-Cherry-Bell,Bell,0,0
5180,Cherry-Cherry-Lemon,Cherry,0,0
5181,Seven-Cherry-Cherry,Seven,0,0
5182,Lemon-Cherry-Cherry,Lemon,0,0
5183,Cherry-Cherry-Lemon,Cherry,0,0
5184,Cherry-Cherry-Cherry,Cherry,2,1
5185,Bell-Lemon-Bell,Bell,0,0
5186,Cherry-Bell-Bell,Cherry,0,0
5187,Cherry-Cherry-Cherry,Cherry,2,1
5188,Cherry-Lemon-Cherry,Cherry,0,0
5189,Cherry-Lemon-Cherry,Cherry,0,0
5190,Lemon-Cherry-Cherry,Lemon,0,0
5191,Cherry-Lemon-Bell,Cherry,0,0
5192,Seven-Cherry-Lemon,Seven,0,0
5193,Cherry-Cherry-Lemon,Cherry,0,0
5194,Bell-Lemon-Lemon,Bell,0,0
5195,Cherry-Bell-Cherry,Cherry,0,0
5196,Cherry-Cherry-Cherry,Cherry,2,1
5197,Cherry-Cherry-Bar,Cherry,0,0
5198,Lemon-Cherry-Lemon,Lemon,0,0
5199,Cherry-Lemon-Cherry,Cherry,0,0
5200,Bell-Cherry-Cherry,Bell,0,0
5201,Bell-Cherry-Bar,Bell,0,0
5202,Cherry-Cherry-Cherry,Cherry,2,1
5203,Bell-Bell-Lemon,Bell,0,0
5204,Cherry-Lemon-Cherry,Cherry,0,0
5205,Lemon-Lemon-Cherry,Lemon,0,0
5206,Cherry-Bell-Lemon,Cherry,0,0
5207,Cherry-Cherry-Lemon,Cherry,0,0
5208,Lemon-Lemon-Bell,Lemon,0,0
5209,Cherry-Bar-Bar,Cherry,0,0
5210,Cherry-Cherry-Cherry,Cherry,2,1
5211,Lemon-Cherry-Cherry,Lemon,0,0
5212,Seven-Cherry-Lemon,Seven,0,0
5213,Cherry-Bar-Lemon,Cherry,0,0
5214,Bell-Bell-Cherry,Bell,0,0
5215,Lemon-Lemon-Cherry,Lemon,0,0
5216,Lemon-Lemon-Bar,Lemon,0,0
5217,Bell-Cherry-Lemon,Bell,0,0
5218,Bell-Bell-Cherry,Bell,0,0
5219,Cherry-Bell-Lemon,Cherry,0,0
5220,Cherry-Cherry-Lemon,Cherry,0,0
5221,Lemon-Bell-Seven,Lemon,0,0
5222,Lemon-Lemon-Bell,Lemon,0,0
5223,Lemon-Lemon-Bell,Lemon,0,0
5224,Cherry-Bell-Seven,Cherry,0,0
5225,Cherry-Lemon-Cherry,Cherry,0,0
5226,Cherry-Cherry-Lemon,Cherry,0,0
5227,Cherry-Cherry-Cherry,Cherry,2,1
5228,Bell-Cherry-Cherry,Bell,0,0
5229,Seven-Bell-Lemon,Seven,0,0
5230,Lemon-Cherry-Lemon,Lemon,0,0
5231,Cherry-Bell-Cherry,Cherry,0,0
5232,Cherry-Cherry-Lemon,Cherry,0,0
5233,Lemon-Lemon-Cherry,Lemon,0,0
5234,Cherry-Bell-Lemon,Cherry,0,0
5235,Cherry-Lemon-Cherry,Cherry,0,0
5236,Lemon-Lemon-Seven,Lemon,0,0
5237,Lemon-Cherry-Cherry,Lemon,0,0
5238,Lemon-Lemon-Cherry,Lemon,0,0
5239,Lemon-Seven-Seven,Lemon,0,0
5240,Lemon-Cherry-Lemon,Lemon,0,0
5241,Cherry-Cherry-Lemon,Cherry,0,0
5242,Lemon-Cherry-Bar,Lemon,0,0
5243,Lemon-Cherry-Lemon,Lemon,0,0
5244,Cherry-Seven-Lemon,Cherry,0,0
5245,Lemon-Cherry-Bell,Lemon,0,0
5246,Cherry-Lemon-Cherry,Cherry,0,0
5247,Cherry-Bell-Bell,Cherry,0,0
5248,Bell-Cherry-Cherry,Bell,0,0
5249,Cherry-Lemon-Bell,Cherry,0,0
5250,Cherry-Lemon-Cherry,Cherry,0,0
5251,Cherry-Cherry-Cherry,Cherry,2,1
5252,Cherry-Lemon-Cherry,Cherry,0,0
5253,Lemon-Bar-Lemon,Lemon,0,0
5254,Lemon-Cherry-Cherry,Lemon,0,0
5255,Lemon-Bar-Cherry,Lemon,0,0
5256,Lemon-Bar-Cherry,Lemon,0,0
5257,Cherry-Seven-Lemon,Cherry,0,0
5258,Cherry-Lemon-Bell,Cherry,0,0
5259,Cherry-Cherry-Cherry,Cherry,2,1
5260,Cherry-Cherry-Lemon,Cherry,0,0
5261,Lemon-Bar-Seven,Lemon,0,0
5262,Cherry-Cherry-Cherry,Cherry,2,1
5263,Cherry-Lemon-Bell,Cherry,0,0
5264,Bell-Bar-Lemon,Bell,0,0
5265,Cherry-Cherry-Cherry,Cherry,2,1
5266,Lemon-Lemon-Bar,Lemon,0,0
5267,Cherry-Lemon-Bell,Cherry,0,0
5268,Bell-Cherry-Cherry,Bell,0,0
5269,Lemon-Bar-Lemon,Lemon,0,0
5270,Cherry-Lemon-Cherry,Cherry,0,0
5271,Cherry-Cherry-Cherry,Cherry,2,1
5272,Seven-Cherry-Bar,Seven,0,0
5273,Cherry-Cherry-Cherry,Cherry,2,1
5274,Bell-Cherry-Bell,Bell,0,0
5275,Cherry-Bell-Cherry,Cherry,0,0
5276,Bar-Lemon-Bell,Bar,0,0
5277,Cherry-Cherry-Cherry,Cherry,2,1
5278,Lemon-Lemon-Cherry,Lemon,0,0
5279,Cherry-Cherry-Bell,Cherry,0,0
5280,Lemon-Lemon-Bell,Lemon,0,0
5281,Cherry-Cherry-Lemon,Cherry,0,0
5282,Cherry-Bar-Lemon,Cherry,0,0
5283,Cherry-Cherry-Lemon,Cherry,0,0
5284,Cherry-Lemon-Cherry,Cherry,0,0
5285,Cherry-Cherry-Bell,Cherry,0,0
5286,Bell-Lemon-Cherry,Bell,0,0
5287,Cherry-Cherry-Bell,Cherry,0,0
5288,Cherry-Lemon-Lemon,Cherry,0,0
5289,Lemon-Cherry-Cherry,Lemon,0,0
5290,Cherry-Cherry-Cherry,Cherry,2,1
5291,Cherry-Cherry-Cherry,Cherry,2,1
5292,Lemon-Cherry-Cherry,Lemon,0,0
5293,Lemon-Lemon-Cherry,Lemon,0,0
5294,Lemon-Cherry-Lemon,Lemon,0,0
5295,Bar-Cherry-Cherry,Bar,0,0
5296,Bell-Cherry-Bell,Bell,0,0
5297,Cherry-Cherry-Cherry,Cherry,2,1
5298,Cherry-Cherry-Cherry,Cherry,2,1
5299,Lemon-Cherry-Lemon,Lemon,0,0
5300,Bell-Cherry-Cherry,Bell,0,0
5301,Cherry-Lemon-Bell,Cherry,0,0
5302,Cherry-Cherry-Bell,Cherry,0,0
5303,Lemon-Bar-Cherry,Lemon,0,0
5304,Lemon-Bar-Cherry,Lemon,0,0
5305,Cherry-Cherry-Cherry,Cherry,2,1
5306,Lemon-Bar-Bell,Lemon,0,0
5307,Bell-Bell-Cherry,Bell,0,0
5308,Lemon-Lemon-Bar,Lemon,0,0
5309,Bell-Lemon-Bell,Bell,0,0
5310,Cherry-Lemon-Cherry,Cherry,0,0
5311,Cherry-Lemon-Cherry,Cherry,0,0
5312,Cherry-Cherry-Bell,Cherry,0,0
5313,Cherry-Cherry-Cherry,Cherry,2,1
5314,Cherry-Cherry-Lemon,Cherry,0,0
5315,Lemon-Bell-Bell,Lemon,0,0
5316,Lemon-Cherry-Cherry,Lemon,0,0
5317,Bell-Cherry-Lemon,Bell,0,0
5318,Bell-Cherry-Cherry,Bell,0,0
5319,Cherry-Lemon-Cherry,Cherry,0,0
5320,Cherry-Lemon-Bell,Cherry,0,0
5321,Cherry-Cherry-Lemon,Cherry,0,0
5322,Bar-Bell-Bell,Bar,0,0
5323,Cherry-Cherry-Cherry,Cherry,2,1
5324,Cherry-Lemon-Seven,Cherry,0,0
5325,Lemon-Cherry-Lemon,Lemon,0,0
5326,Lemon-Cherry-Cherry,Lemon,0,0
5327,Cherry-Bell-Cherry,Cherry,0,0
5328,Lemon-Cherry-Cherry,Lemon,0,0
5329,Cherry-Cherry-Lemon,Cherry,0,0
5330,Cherry-Cherry-Lemon,Cherry,0,0
5331,Cherry-Bar-Lemon,Cherry,0,0
5332,Bell-Lemon-Lemon,Bell,0,0
5333,Cherry-Cherry-Seven,Cherry,0,0
5334,Bar-Cherry-Cherry,Bar,0,0
5335,Lemon-Cherry-Cherry,Lemon,0,0
5336,Lemon-Cherry-Bell,Lemon,0,0
5337,Bell-Seven-Cherry,Bell,0,0
5338,Lemon-Cherry-Cherry,Lemon,0,0
5339,Cherry-Cherry-Cherry,Cherry,2,1
5340,Cherry-Cherry-Cherry,Cherry,2,1
5341,Cherry-Bell-Lemon,Cherry,0,0
5342,Cherry-Cherry-Cherry,Cherry,2,1
5343,Cherry-Cherry-Cherry,Cherry,2,1
5344,Bell-Cherry-Lemon,Bell,0,0
5345,Cherry-Cherry-Cherry,Cherry,2,1
5346,Lemon-Cherry-Cherry,Lemon,0,0
5347,Cherry-Lemon-Cherry,Cherry,0,0
5348,Cherry-Lemon-Cherry,Cherry,0,0
5349,Lemon-Cherry-Bell,Lemon,0,0
5350,Lemon-Bell-Cherry,Lemon,0,0
